title,URL,description,success,user_agent,date
#indigenomics #indigenouspower | Katie Fitzmaurice,https://www.linkedin.com/posts/katie-fitz-local-gov-leader_indigenomics-indigenouspower-activity-7067918483589648385-Vm1_,"“We have described for you a mountain.
We have shown you the path to the top.
We call upon you to do the climbing.”
~ Chief Commissioner Murray Sinclair
TRC Commission

The #Indigenomics by Design conference has served to inspire, educate, and humble me. The thought leaders, change agents, and community builders that have presented and participated in the event have made clear what #indigenouspower is and the impact of that power and success.

Some sources of inspiration (and this is not at all comprehensive so I encourage future attendance at the event!) include:

🔋Indigenous People’s are leading the clean energy transition. 
▫️”Indigenous inclusion means a just transition to a clean energy future.” ~ Carol Anne Hilton, MBA 
▫️ Research from a 2020 Indigenous Clean Energy Social Enterprise report identified 197  Canadian companies in the clean energy sector.
▫️ Research from Chris Henderson was cited, noting “Indigenous communities are the third largest owners of clean energy companies in Canada.”

🧭 The theory of change must chart the straightest line between the current and future state. This must involve meaningful and deep consideration of what economic reconciliation means and a commitment and plan to advance it. Without this understanding, there is a risk of advancing projects merely for marketing purposes, missing true impact. 
▫️ Recommended reading: Raven Impact Measurement Framework (RIM)
➡️ https://lnkd.in/g-jhVn4Q by Raven Indigenous Capital Partners. 

🤝 Partnerships are key to advancing economic development and building indigenous prosperity.

Further reflections of the learnings of today and yesterday are required. Deepest gratitude to all in the room and event organizers for creating this space and opportunity.",True,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0,Unknown
#indigenousleadership #womeninlesdership #indigenousbusiness | Canadian Council for Indigenous Business | 37 comments,https://www.linkedin.com/posts/ccib-national_indigenousleadership-womeninlesdership-activity-7308653425901064192-Tdv7,"Today we want to celebrate Tabatha Bull ICD.D  on her 5-year anniversary as President and CEO at Canadian Council for Indigenous Business. 

Tabatha relentlessly advocates for Indigenous Business whether she’s in Switzerland, Saskatchewan, Ottawa, Atlantic Canada, Vancouver Island, Québec City or the UK. She cares deeply that CCIB members feel supported and she works to ensure this organization is always striving to improve opportunities and outcomes for Indigenous businesses, people, and communities. 

She is a principled and compassionate leader who inspires the CCIB team to work with purpose and passion, while taking good care of ourselves and each other. 

Miigwech Tabatha for your leadership. We look forward to advancing the Indigenous economy alongside you in the months and years to come.

#Indigenousleadership #womeninlesdership #Indigenousbusiness | 37 comments on LinkedIn",True,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
#gratitude #leadership #indigenousprosperity #nationbuilding | Ida Magdalena Cummings,https://www.linkedin.com/posts/ida-magdalena-cummings_gratitude-leadership-indigenousprosperity-activity-7293771809080909824-gVny,"Feeling incredibly grateful to work alongside and learn from Walter Schneider, CEO of New Relationship Trust, who has been recognized in Vancouver Magazine’s 2025 Power 50 list.

What stands out most is the way he uplifts those around him. His leadership isn’t just about strategy—it’s about people, collaboration, and creating real change that lasts.

I’ve learned so much from Walter, and I’m proud to be part of the work NRT is doing under his guidance. Congratulations, Walter—this recognition is so well deserved!

#Gratitude #Leadership #IndigenousProsperity #NationBuilding",True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
#indigenousbusiness #indigenousbusinessbanking #commbank #commbanklife | Simone Kenmore,https://www.linkedin.com/posts/simonekenmore_indigenousbusiness-indigenousbusinessbanking-activity-7246716430031708160-Pi8k,"It’s Indigenous Business Month!

This years theme is ‘Making Our Mark’ reflecting the Indigenous business sectors contribution to building stronger communities, creating better opportunities, fostering meaningful relationships and innovating better ways of doing business.

To kick off Indigenous Business Month I spent some time with Desmond Campbell CEO of Welcome to Country an online marketplace for Indigenous products and experiences. 

Welcome to Country is driven by social impact, supporting Indigenous businesses to more broadly reach consumers through their online platform.

Great to get a tour of the beautiful new shop in Glebe - make sure you come down during October and say g’day to Des and the team (by appointment).

#Indigenousbusiness
#Indigenousbusinessbanking
#CommBank
#CommBanklife",True,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0,Unknown
#indigenomicsnow #indigenouseconomy #economicreconciliation | Indigenomics,https://www.linkedin.com/posts/indigenomics-institute_indigenomicsnow-indigenouseconomy-economicreconciliation-activity-7199110630363054080-WNgG,"The Global Centre of Indigenomics invites you to Indigenomics NOW, a space that values Indigenous economic knowledge systems. Our aim is to build a global Indigenous knowledge hub that advances Indigenous perspectives in business and economics. This initiative underscores the significance of Indigenous knowledge and its contribution to humanity. 

Date: November 14th| Virtual 

Registration available here: https://lnkd.in/gMGu-Ns4

#IndigenomicsNOW #IndigenousEconomy #EconomicReconciliation",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36",Unknown
"#mining #indigenousbusiness #indigenomics #esg #criticalminerals #nwt… | Paul Gruner, MBA, CPA, ICD.D",https://www.linkedin.com/posts/paul-gruner-mba-cpa-icd-d-40b7595_mining-indigenousbusiness-indigenomics-activity-7302074524043198465-dJXd,"The Tlicho Investment Corporation &amp; Group of Companies team is at PDAC and looking forward to connecting with industry and Indigenous partners.  Hope everyone has a great week. See you all there. 

#mining #indigenousbusiness #indigenomics #esg #criticalminerals #nwt #yellowknife #opportunity",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 Edg/91.0.864.59",Unknown
#indigenomics #beyond100billion #indigenouseconomy #economicreconciliation | Clio Straram,https://www.linkedin.com/posts/straram_indigenomics-beyond100billion-indigenouseconomy-activity-7252903974738014209-E2xB,"Amazing day and inspiring speakers at the Indigenomics Bay Street conference. Carol Anne Hilton, MBA, ICD.D and her team are doing incredible work. Congrats!

#Indigenomics #Beyond100Billion #IndigenousEconomy #EconomicReconciliation",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.124 Safari/537.36 Edg/91.0.864.59",Unknown
#indigenomics #scholarshiprecipients #indigenousexcellence… | Indigenomics | 11 comments,https://www.linkedin.com/posts/indigenomics-institute_indigenomics-scholarshiprecipients-indigenousexcellence-activity-7286134967833702400-hxRP,"Celebrating Indigenomics Scholarship Recipient: Lance Black! 

We are thrilled to introduce Lance B., a recipient of the 2024 Indigenomics Scholarship. Lance Black is Anicinape from Apitipi Anicinapek Nation in Ontario. He is the Director of Negotiations and Contract Management for his Nation and an MBA candidate at Ivey Business School. Lance represents his community in mining negotiations while also leading Apitipi Resources Inc. as President. By night, Lance is a DJ and has a passion for underground dance music playing Indigenous events on occasion.

We are proud to celebrate Lance’s inspiring journey as he continues to pave the way for economic reconciliation and community empowerment.

#Indigenomics #ScholarshipRecipients #IndigenousExcellence #Indigenomicsscholarships | 11 comments on LinkedIn",True,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",Unknown
#bearslairtv #bearslair #spiritofcoopetition #indigenomics #aboriginal… | Bears Lair TV,https://www.linkedin.com/posts/bearslairtv_bearslairtv-bearslair-spiritofcoopetition-activity-7004159439259738112-4dKe,Indigenous youth are taking the lead more now than ever in the entrepreneurial space! #BearsLairTV #BearsLair #SpiritofCoopetition #Indigenomics #aboriginal #indigenousentrepreneurs,True,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Safari/605.1.15",Unknown
#indigenousbusiness #economicgrowth #indigenomics #forwardsummit… | RedFeather Strategies,https://www.linkedin.com/posts/redfeather-strategies_indigenousbusiness-economicgrowth-indigenomics-activity-7315093420203548672-PYNX,"Indigenous Business Growth: A Catalyst for Economic Change in Canada

Indigenous businesses are rapidly transforming Canada&#39;s economy, with over 50,000 Indigenous-owned enterprises across various sectors. This growth is not just about economic prosperity but also about self-determination, reconciliation, and strengthening Indigenous leadership.

Initiatives like the Indigenomics movement and Forward Summit are vital in supporting Indigenous entrepreneurs. Indigenomics envisions a $100 billion Indigenous economy built on innovation and investment, benefiting both Indigenous communities and the broader Canadian economy.

Despite challenges such as global trade tensions and political uncertainty, Indigenous businesses continue to show resilience, adapting to changing circumstances. Platforms like Forward Summit provide essential spaces for collaboration and growth, reshaping perceptions of Indigenous business from underrepresented to key economic contributors.

As Indigenous businesses drive innovation, sustainability, and ethical practices, investing in their success is crucial for Canada&#39;s economic future. Learn more about the rise of Indigenous business and its impact: 

https://lnkd.in/gi_Ddpeh

#IndigenousBusiness #EconomicGrowth #Indigenomics #ForwardSummit #SustainableBusiness #Reconciliation #SelfDetermination #CanadaEconomy #IndigenousLeadership #Innovation #InclusiveGrowth #SupportIndigenousEntrepreneurs #EconomicOpportunity",True,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36",Unknown
It was truly a privilege to be able to support Indigenomics again this… | Andrew Rudyk,https://www.linkedin.com/posts/andrewrudyk_it-was-truly-a-privilege-to-be-able-to-support-activity-7257514700546940928-bHeO,It was truly a privilege to be able to support Indigenomics again this year!,True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
#indigenomics | Tulsi Dharel,https://www.linkedin.com/posts/tulsi-dharel-6197a83_indigenomics-activity-7133278330333655042-UfLs,"Centennial College School of Business students and faculty attending two days #Indigenomics on BAY STREET National Conference in downtown Toronto, November 22nd &amp; 23rd",True,"Mozilla/5.0 (Linux; Android 10; SM-G981B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.162 Mobile Safari/537.36",Unknown
#indigenomics #indigenousleaders #economicprosperity #baystreetconference… | Indigenomics,https://www.linkedin.com/posts/indigenomics-institute_indigenomics-indigenousleaders-economicprosperity-activity-7126373675410321408-lGLF,"The Road to a $100 Billion Indigenous Economy! This ambitious vision is within our reach, but it requires the collective strength and wisdom of Indigenous business leaders from coast to coast.

Join us for a game-changing session led by distinguished visionaries: Chana Martineau BA, ICD.D , CEO, Alberta Indigenous Opportunities Corporation , Derrick Neeposh , CREECO, Ted Bauer, Alberta Indigenous Opportunities Corporation , and Crystal Chief   B.A., M. Ed. , Haisla Nation Council. They will guide us through the strategic pathways to achieve this monumental goal.  In this exclusive discussion, we will delve into:

-The blueprint for success: Insights and strategies to help Indigenous businesses strategically navigate towards a $100 billion economy.
-Building bridges: Discover what&#39;s needed from corporate partners and governments to create an enabling environment for Indigenous economic empowerment.
-Expert perspectives: Gain invaluable knowledge from two leaders who have blazed trails in Indigenous entrepreneurship and economic development.

But hurry, time is of the essence! Only 11 days left to register and be part of this historic dialogue that will shape the future of Indigenous economic empowerment.
Secure your spot now, and let&#39;s embark on this transformational journey together.  Don&#39;t miss out on your chance to be a part of this pivotal moment in history.

Register here: 
https://lnkd.in/evegFEqn

#Indigenomics #IndigenousLeaders #EconomicProsperity #BayStreetConference #EconomicReconciliation #Toronto #Indigenousbusiness #baystreet #canecon #canpoli #cdnpoli",True,Mozilla/5.0 (X11; Linux x86_64; rv:90.0) Gecko/20100101 Firefox/90.0,Unknown
